# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li6
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
2.92584e-09 938.724 2.79447e+06
2.93427e-09 936.873 2.79037e+06
2.94273e-09 937.686 2.78668e+06
2.95121e-09 932.152 2.78256e+06
2.95972e-09 931.384 2.77845e+06
2.96825e-09 930.174 2.7747e+06
2.9768e-09 930.706 2.7704e+06
2.98538e-09 927.669 2.76631e+06
2.99399e-09 925.68 2.76262e+06
3.00262e-09 924.13 2.75875e+06
3.01127e-09 922.936 2.75457e+06
3.01995e-09 922.908 2.75053e+06
3.02866e-09 920.233 2.74662e+06
3.03739e-09 919.825 2.74275e+06
3.04614e-09 920.059 2.73877e+06
3.05492e-09 918.751 2.73479e+06
3.06373e-09 914.025 2.73095e+06
3.07256e-09 915.638 2.72704e+06
3.08141e-09 914.196 2.72311e+06
3.0903e-09 915.434 2.71922e+06
3.0992e-09 913.292 2.71499e+06
3.10814e-09 910.514 2.71118e+06
3.11709e-09 909.242 2.70756e+06
3.12608e-09 909.135 2.70362e+06
3.13509e-09 904.722 2.69959e+06
3.14413e-09 904.182 2.69564e+06
3.15319e-09 907.572 2.69172e+06
3.16228e-09 905.969 2.68794e+06
3.17139e-09 899.437 2.68412e+06
3.18053e-09 900.69 2.68036e+06
3.1897e-09 898.155 2.67633e+06
3.1989e-09 896.919 2.6727e+06
3.20812e-09 896.535 2.66887e+06
3.21736e-09 895.952 2.66493e+06
3.22664e-09 896.308 2.66121e+06
3.23594e-09 894.455 2.65719e+06
3.24526e-09 889.178 2.65329e+06
3.25462e-09 888.36 2.64953e+06
3.264e-09 889.025 2.64582e+06
3.27341e-09 886.498 2.64192e+06
3.28284e-09 885.639 2.63826e+06
3.2923e-09 880.971 2.63433e+06
3.30179e-09 883.392 2.63062e+06
3.31131e-09 884.062 2.62674e+06
3.32086e-09 881.448 2.62305e+06
3.33043e-09 879.218 2.61934e+06
3.34003e-09 876.06 2.61552e+06
3.34965e-09 875.814 2.61161e+06
3.35931e-09 874.803 2.60795e+06
3.36899e-09 873.39 2.60403e+06
3.3787e-09 872.928 2.60058e+06
3.38844e-09 871.213 2.59666e+06
3.39821e-09 871.259 2.59281e+06
3.408e-09 867.868 2.58923e+06
3.41783e-09 867.867 2.58563e+06
3.42768e-09 868.759 2.58193e+06
3.43756e-09 864.639 2.5782e+06
3.44747e-09 863.585 2.57445e+06
3.4574e-09 864.146 2.57063e+06
3.46737e-09 862.908 2.56697e+06
