# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
4.16869e-09 3667.99 1.90792e+06
4.18071e-09 3657.12 1.9053e+06
4.19276e-09 3642.29 1.90253e+06
4.20485e-09 3649.64 1.89968e+06
4.21697e-09 3639.25 1.89692e+06
4.22912e-09 3644.58 1.8941e+06
4.24131e-09 3643.74 1.89153e+06
4.25353e-09 3623.02 1.88878e+06
4.2658e-09 3611.62 1.88614e+06
4.27809e-09 3610.18 1.88325e+06
4.29042e-09 3603.15 1.88072e+06
4.30279e-09 3605.53 1.8781e+06
4.31519e-09 3596.38 1.87514e+06
4.32763e-09 3602.05 1.87245e+06
4.3401e-09 3587.73 1.86977e+06
4.35261e-09 3588.03 1.86716e+06
4.36516e-09 3569.25 1.86453e+06
4.37774e-09 3570.94 1.86179e+06
4.39036e-09 3554.93 1.85904e+06
4.40301e-09 3558.65 1.85642e+06
4.4157e-09 3553.22 1.85387e+06
4.42843e-09 3549.48 1.8511e+06
4.4412e-09 3545.55 1.84848e+06
4.454e-09 3548.6 1.8458e+06
4.46684e-09 3540.2 1.84304e+06
4.47971e-09 3548.19 1.84046e+06
4.49262e-09 3524.95 1.8377e+06
4.50557e-09 3536.37 1.83516e+06
4.51856e-09 3519.51 1.83262e+06
4.53158e-09 3509.7 1.82995e+06
4.54465e-09 3497.69 1.82733e+06
4.55774e-09 3494.01 1.82469e+06
4.57088e-09 3493.29 1.82214e+06
4.58406e-09 3497.23 1.81935e+06
4.59727e-09 3491.5 1.81684e+06
4.61052e-09 3476.84 1.8142e+06
4.62381e-09 3481.9 1.8116e+06
4.63714e-09 3467.16 1.809e+06
4.6505e-09 3471.37 1.80626e+06
4.66391e-09 3469.6 1.80374e+06
4.67735e-09 3461.9 1.80123e+06
4.69083e-09 3446.46 1.79857e+06
4.70435e-09 3433.34 1.79591e+06
4.71791e-09 3443.73 1.79346e+06
4.73151e-09 3437.02 1.79082e+06
4.74515e-09 3427.29 1.78818e+06
4.75883e-09 3435.96 1.78561e+06
4.77254e-09 3419.58 1.78315e+06
4.7863e-09 3425.42 1.7805e+06
4.8001e-09 3414.54 1.77805e+06
4.81393e-09 3414.56 1.77541e+06
4.82781e-09 3400.33 1.77288e+06
4.84172e-09 3395.74 1.7704e+06
4.85568e-09 3389.18 1.76775e+06
4.86968e-09 3400.42 1.76519e+06
4.88371e-09 3387.74 1.76264e+06
4.89779e-09 3372.95 1.7602e+06
4.91191e-09 3371.05 1.75754e+06
4.92606e-09 3373.68 1.75517e+06
4.94026e-09 3363.75 1.7525e+06
4.9545e-09 3363.02 1.75e+06
4.96878e-09 3355.36 1.74754e+06
4.9831e-09 3352.34 1.74512e+06
4.99747e-09 3341.53 1.74255e+06
5.01187e-09 3351.01 1.73998e+06
5.02632e-09 3335.61 1.73764e+06
5.04081e-09 3330.56 1.73494e+06
5.05534e-09 3321.06 1.73263e+06
5.06991e-09 3312.73 1.7301e+06
5.08452e-09 3317.76 1.72755e+06
5.09918e-09 3322.05 1.72505e+06
5.11387e-09 3305.77 1.72258e+06
5.12861e-09 3302.76 1.72003e+06
5.1434e-09 3286.31 1.71771e+06
5.15822e-09 3283.93 1.71511e+06
5.17309e-09 3293.06 1.71259e+06
5.188e-09 3284.23 1.71025e+06
5.20295e-09 3282.95 1.70782e+06
5.21795e-09 3273.77 1.7053e+06
5.23299e-09 3271.58 1.70287e+06
5.24807e-09 3269.18 1.70041e+06
5.2632e-09 3258.85 1.69805e+06
5.27837e-09 3246.97 1.69542e+06
5.29359e-09 3252.37 1.69321e+06
5.30884e-09 3255.91 1.69065e+06
5.32415e-09 3246.15 1.6882e+06
5.33949e-09 3233.48 1.68573e+06
5.35488e-09 3224.39 1.68339e+06
5.37032e-09 3231.7 1.68098e+06
5.3858e-09 3225.84 1.67866e+06
5.40132e-09 3219.04 1.67621e+06
5.41689e-09 3213.13 1.67365e+06
5.4325e-09 3211.5 1.67133e+06
5.44816e-09 3203.87 1.66882e+06
5.46387e-09 3199.28 1.66646e+06
5.47961e-09 3194.54 1.66407e+06
5.49541e-09 3180.05 1.66176e+06
5.51125e-09 3188.71 1.65937e+06
5.52713e-09 3181.14 1.65694e+06
5.54307e-09 3176.44 1.65455e+06
5.55904e-09 3174.48 1.65222e+06
5.57507e-09 3173.01 1.64982e+06
5.59114e-09 3151.33 1.64727e+06
5.60725e-09 3159.9 1.64522e+06
5.62341e-09 3142.78 1.64266e+06
5.63962e-09 3151.83 1.6404e+06
5.65588e-09 3157.6 1.63802e+06
5.67218e-09 3150.26 1.63571e+06
5.68853e-09 3120.68 1.63336e+06
5.70493e-09 3131.67 1.63092e+06
5.72137e-09 3131.96 1.62858e+06
5.73786e-09 3113.6 1.62622e+06
5.7544e-09 3112.24 1.62382e+06
5.77099e-09 3113.18 1.62147e+06
5.78762e-09 3105.78 1.61922e+06
5.8043e-09 3108.53 1.61686e+06
5.82103e-09 3094.67 1.6146e+06
5.83781e-09 3092.13 1.61235e+06
5.85464e-09 3092.47 1.60996e+06
5.87151e-09 3088.77 1.60754e+06
5.88844e-09 3084.23 1.60525e+06
5.90541e-09 3070.72 1.60299e+06
5.92243e-09 3073.33 1.6006e+06
5.9395e-09 3064.98 1.59847e+06
