# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Gd155
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
3.56862e-09 9684.84 1.32214e+08
3.5789e-09 9663.55 1.32097e+08
3.58922e-09 9653.18 1.31807e+08
3.59956e-09 9629.74 1.31583e+08
3.60994e-09 9612.25 1.31497e+08
3.62035e-09 9623.09 1.31287e+08
3.63078e-09 9569.41 1.3109e+08
3.64125e-09 9572.5 1.30887e+08
3.65174e-09 9584.02 1.30721e+08
3.66227e-09 9559.47 1.30557e+08
3.67282e-09 9535.03 1.30371e+08
3.68341e-09 9508.05 1.30149e+08
3.69403e-09 9518.26 1.30011e+08
3.70467e-09 9481.24 1.29781e+08
3.71535e-09 9515.84 1.2957e+08
3.72606e-09 9471.45 1.29395e+08
3.7368e-09 9467.79 1.2921e+08
3.74757e-09 9449.71 1.29051e+08
3.75837e-09 9431.19 1.28853e+08
3.76921e-09 9433.68 1.28679e+08
3.78007e-09 9382.21 1.28552e+08
3.79097e-09 9398.86 1.28317e+08
3.80189e-09 9359.33 1.28142e+08
3.81285e-09 9397.99 1.27904e+08
3.82384e-09 9337.8 1.2774e+08
3.83486e-09 9324.32 1.27594e+08
3.84592e-09 9342 1.27341e+08
3.857e-09 9291.27 1.27236e+08
3.86812e-09 9288.54 1.26962e+08
3.87927e-09 9288.77 1.26816e+08
3.89045e-09 9273.67 1.2665e+08
3.90167e-09 9232.69 1.26459e+08
3.91291e-09 9233.94 1.26302e+08
3.92419e-09 9212.35 1.26109e+08
3.9355e-09 9250.22 1.25929e+08
3.94684e-09 9210.26 1.25749e+08
3.95822e-09 9219.04 1.25566e+08
3.96963e-09 9159.51 1.25381e+08
3.98107e-09 9152.1 1.25207e+08
3.99255e-09 9164.68 1.2505e+08
4.00405e-09 9131.8 1.2486e+08
4.0156e-09 9126.14 1.24696e+08
4.02717e-09 9119.34 1.24493e+08
4.03878e-09 9106.9 1.24321e+08
4.05042e-09 9060.31 1.24134e+08
4.06209e-09 9077.7 1.23951e+08
4.0738e-09 9070.43 1.23777e+08
4.08555e-09 9064.59 1.23651e+08
4.09732e-09 9048.43 1.23431e+08
4.10913e-09 9041.83 1.23254e+08
4.12098e-09 8970.47 1.2304e+08
4.13285e-09 9011.3 1.22887e+08
4.14477e-09 8990.69 1.22684e+08
4.15671e-09 8987.45 1.22521e+08
4.16869e-09 8980.56 1.22378e+08
4.18071e-09 8959.1 1.22141e+08
4.19276e-09 8919.9 1.22001e+08
4.20485e-09 8927.19 1.21774e+08
4.21697e-09 8915.78 1.216e+08
4.22912e-09 8884.85 1.21467e+08
4.24131e-09 8882.96 1.21339e+08
4.25353e-09 8869.51 1.21122e+08
4.2658e-09 8832.29 1.20968e+08
4.27809e-09 8851.03 1.20797e+08
4.29042e-09 8848.73 1.20614e+08
4.30279e-09 8796.02 1.20437e+08
4.31519e-09 8805.53 1.20275e+08
4.32763e-09 8790.84 1.20087e+08
4.3401e-09 8728.11 1.19879e+08
4.35261e-09 8767.85 1.19739e+08
4.36516e-09 8774.19 1.19568e+08
4.37774e-09 8759.92 1.19379e+08
4.39036e-09 8748.24 1.19177e+08
4.40301e-09 8731.31 1.19055e+08
4.4157e-09 8692.87 1.18877e+08
4.42843e-09 8706.91 1.18705e+08
4.4412e-09 8678.99 1.18526e+08
4.454e-09 8653.68 1.18336e+08
4.46684e-09 8660.03 1.18231e+08
4.47971e-09 8622.22 1.17986e+08
4.49262e-09 8633.45 1.17857e+08
4.50557e-09 8643.34 1.1772e+08
4.51856e-09 8573.1 1.17542e+08
4.53158e-09 8602.19 1.17366e+08
4.54465e-09 8584.11 1.17207e+08
4.55774e-09 8543.2 1.17028e+08
4.57088e-09 8559.14 1.16861e+08
4.58406e-09 8529.13 1.16654e+08
4.59727e-09 8520.04 1.16542e+08
4.61052e-09 8515.63 1.16319e+08
4.62381e-09 8502.29 1.16166e+08
4.63714e-09 8506.95 1.15993e+08
4.6505e-09 8492.35 1.15886e+08
4.66391e-09 8478.95 1.15681e+08
4.67735e-09 8448.86 1.15478e+08
4.69083e-09 8458.43 1.15319e+08
4.70435e-09 8415.7 1.15181e+08
4.71791e-09 8406.24 1.1502e+08
4.73151e-09 8409.47 1.14815e+08
4.74515e-09 8372.34 1.14685e+08
4.75883e-09 8387.77 1.14506e+08
4.77254e-09 8391.97 1.14335e+08
4.7863e-09 8373.46 1.14163e+08
4.8001e-09 8360.08 1.14035e+08
4.81393e-09 8328.32 1.13875e+08
4.82781e-09 8331.34 1.13658e+08
4.84172e-09 8308.28 1.1352e+08
4.85568e-09 8324.26 1.13353e+08
4.86968e-09 8284.74 1.1323e+08
4.88371e-09 8278.56 1.1305e+08
4.89779e-09 8234.79 1.1287e+08
4.91191e-09 8293.26 1.12669e+08
4.92606e-09 8244.31 1.12562e+08
4.94026e-09 8249.38 1.12384e+08
4.9545e-09 8220.31 1.12202e+08
4.96878e-09 8214.84 1.12034e+08
4.9831e-09 8193.75 1.11902e+08
4.99747e-09 8214.58 1.11725e+08
5.01187e-09 8152.76 1.11597e+08
5.02632e-09 8161.54 1.11442e+08
5.04081e-09 8145.43 1.11297e+08
5.05534e-09 8106.59 1.11095e+08
5.06991e-09 8096.49 1.10973e+08
5.08452e-09 8092.14 1.10784e+08
5.09918e-09 8113.43 1.10647e+08
5.11387e-09 8086.96 1.10456e+08
5.12861e-09 8092.74 1.10315e+08
5.1434e-09 8047.12 1.10216e+08
5.15822e-09 8063.52 1.10024e+08
5.17309e-09 8043.05 1.09838e+08
5.188e-09 8013.82 1.09711e+08
5.20295e-09 8020.01 1.0955e+08
5.21795e-09 8020.33 1.0936e+08
5.23299e-09 7998.64 1.09192e+08
5.24807e-09 7981.73 1.09028e+08
5.2632e-09 7997.35 1.08894e+08
5.27837e-09 7930.63 1.08713e+08
5.29359e-09 7956.74 1.08563e+08
5.30884e-09 7934.58 1.08388e+08
5.32415e-09 7939.83 1.08286e+08
5.33949e-09 7908.48 1.08093e+08
5.35488e-09 7895.92 1.07967e+08
5.37032e-09 7876.08 1.07807e+08
5.3858e-09 7888.02 1.07646e+08
5.40132e-09 7885.77 1.07495e+08
5.41689e-09 7841.6 1.07331e+08
5.4325e-09 7864.09 1.07172e+08
5.44816e-09 7823.88 1.06996e+08
5.46387e-09 7828.35 1.06865e+08
5.47961e-09 7813 1.067e+08
5.49541e-09 7804.52 1.06559e+08
5.51125e-09 7804.88 1.06406e+08
5.52713e-09 7799.43 1.06221e+08
5.54307e-09 7786.82 1.06108e+08
5.55904e-09 7764.96 1.05954e+08
5.57507e-09 7726.04 1.05792e+08
5.59114e-09 7740.22 1.05663e+08
5.60725e-09 7733.01 1.05467e+08
5.62341e-09 7705.18 1.05347e+08
5.63962e-09 7719.23 1.05209e+08
5.65588e-09 7668.54 1.04998e+08
5.67218e-09 7667.72 1.04875e+08
5.68853e-09 7674.62 1.04716e+08
5.70493e-09 7642.89 1.04571e+08
5.72137e-09 7608.73 1.04427e+08
5.73786e-09 7638.47 1.04287e+08
5.7544e-09 7617.35 1.04099e+08
5.77099e-09 7623.66 1.03984e+08
5.78762e-09 7591.4 1.03884e+08
5.8043e-09 7568.63 1.03719e+08
5.82103e-09 7583.31 1.03566e+08
5.83781e-09 7586.82 1.03438e+08
5.85464e-09 7582.55 1.03236e+08
5.87151e-09 7569.22 1.03089e+08
5.88844e-09 7537.23 1.02945e+08
5.90541e-09 7517.77 1.0283e+08
5.92243e-09 7539.61 1.02609e+08
5.9395e-09 7492.08 1.02522e+08
5.95662e-09 7482.56 1.02377e+08
5.97379e-09 7505.48 1.022e+08
5.99101e-09 7479.4 1.02061e+08
6.00828e-09 7472.52 1.019e+08
6.0256e-09 7454.58 1.01793e+08
6.04296e-09 7431.77 1.01579e+08
6.06038e-09 7416.47 1.01463e+08
6.07785e-09 7421.74 1.013e+08
6.09537e-09 7416.62 1.01177e+08
6.11294e-09 7405.74 1.01047e+08
6.13056e-09 7369.61 1.00867e+08
6.14823e-09 7397.89 1.00726e+08
6.16595e-09 7360.86 1.00586e+08
6.18372e-09 7341.91 1.00458e+08
6.20155e-09 7337.41 1.00322e+08
6.21942e-09 7327.75 1.00207e+08
6.23735e-09 7299.76 1.00046e+08
6.25533e-09 7322.42 9.98907e+07
6.27336e-09 7308.53 9.97429e+07
6.29144e-09 7320.55 9.95916e+07
6.30957e-09 7292.5 9.94405e+07
6.32776e-09 7261.22 9.92942e+07
6.346e-09 7264.41 9.91562e+07
6.36429e-09 7282.98 9.90183e+07
6.38263e-09 7206.52 9.88925e+07
6.40103e-09 7228.42 9.87518e+07
6.41948e-09 7220.55 9.8589e+07
6.43799e-09 7207.29 9.84611e+07
6.45654e-09 7208.88 9.83149e+07
6.47515e-09 7175.48 9.81709e+07
