# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B11
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
6.99842e-09 3019.13 10.5941
7.01859e-09 3006.06 10.5787
7.03882e-09 3013.02 10.5637
7.05911e-09 3008.02 10.5477
7.07946e-09 3002.69 10.5323
7.09986e-09 3000.69 10.518
7.12033e-09 2999.22 10.5031
7.14085e-09 2998.22 10.4869
7.16143e-09 2996.07 10.4727
7.18208e-09 2986.74 10.4579
7.20278e-09 2981.25 10.443
7.22354e-09 2983.06 10.4276
7.24436e-09 2973.87 10.4121
7.26524e-09 2966.93 10.3972
7.28618e-09 2966.75 10.3827
7.30718e-09 2967.4 10.367
7.32825e-09 2953.66 10.3525
7.34937e-09 2954.07 10.3372
7.37055e-09 2948.44 10.323
7.3918e-09 2934.26 10.3085
7.4131e-09 2926.29 10.2929
7.43447e-09 2922.66 10.2773
7.4559e-09 2925.18 10.2638
7.47739e-09 2923.94 10.2483
7.49894e-09 2904.75 10.235
7.52056e-09 2911 10.2187
7.54223e-09 2917.33 10.2045
7.56397e-09 2902.03 10.1907
7.58578e-09 2910.3 10.1756
7.60764e-09 2908.73 10.1611
7.62957e-09 2896.7 10.1468
7.65156e-09 2891.43 10.1306
7.67361e-09 2886.05 10.1168
7.69573e-09 2879.88 10.1021
7.71792e-09 2884.7 10.0884
7.74016e-09 2865.01 10.0737
7.76247e-09 2875.24 10.0593
7.78485e-09 2863.46 10.0442
7.80728e-09 2859.85 10.0298
7.82979e-09 2850.76 10.0161
7.85236e-09 2858.92 10.0002
7.87499e-09 2850.6 9.9871
7.89769e-09 2849.41 9.97248
7.92045e-09 2845.07 9.95811
7.94328e-09 2836.82 9.94369
7.96618e-09 2824.18 9.92988
7.98914e-09 2823.4 9.91521
8.01217e-09 2835.97 9.90111
8.03526e-09 2819.82 9.88651
8.05842e-09 2816.42 9.87263
8.08165e-09 2814.95 9.85887
8.10494e-09 2796.23 9.84396
8.12831e-09 2796.57 9.82974
8.15173e-09 2800.93 9.81702
8.17523e-09 2804.89 9.80188
8.19879e-09 2784.69 9.78818
8.22243e-09 2783.5 9.77341
8.24613e-09 2787.28 9.75972
8.2699e-09 2767.56 9.74495
8.29373e-09 2777.28 9.73153
8.31764e-09 2766.34 9.71769
8.34161e-09 2765.03 9.70396
8.36566e-09 2765.96 9.68988
8.38977e-09 2758.28 9.67666
8.41395e-09 2762.97 9.662
8.4382e-09 2755.39 9.64835
8.46253e-09 2758.63 9.63393
8.48692e-09 2749.39 9.62016
8.51138e-09 2737.14 9.60689
8.53591e-09 2736.88 9.59229
8.56052e-09 2732.76 9.57837
8.58519e-09 2737.82 9.56538
8.60994e-09 2720.18 9.55091
8.63475e-09 2727.74 9.53781
8.65964e-09 2709.56 9.52404
8.6846e-09 2708.46 9.50974
8.70964e-09 2709.24 9.49553
8.73474e-09 2697.03 9.48315
8.75992e-09 2707.99 9.46938
8.78517e-09 2703.81 9.45517
8.81049e-09 2695.5 9.44183
8.83588e-09 2691.78 9.42855
