# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
3.47736e-09 1139.32 194662
3.48739e-09 1138.42 194391
3.49744e-09 1136.5 194118
3.50752e-09 1135.07 193830
3.51763e-09 1133.19 193558
3.52777e-09 1128.85 193280
3.53794e-09 1129.64 193000
3.54813e-09 1126.85 192711
3.55836e-09 1126.53 192447
3.56862e-09 1126.69 192170
3.5789e-09 1117.87 191887
3.58922e-09 1121.58 191605
3.59956e-09 1123.92 191336
3.60994e-09 1119.44 191064
3.62035e-09 1117.19 190799
3.63078e-09 1116.53 190516
3.64125e-09 1113.83 190230
3.65174e-09 1109.18 189962
3.66227e-09 1105.7 189685
3.67282e-09 1109.92 189424
3.68341e-09 1105.49 189148
3.69403e-09 1104.34 188878
3.70467e-09 1104.24 188603
3.71535e-09 1101.47 188340
3.72606e-09 1100.24 188068
3.7368e-09 1095.83 187800
3.74757e-09 1096.91 187529
3.75837e-09 1093.79 187251
3.76921e-09 1094.81 186981
3.78007e-09 1095.96 186718
3.79097e-09 1088.57 186452
3.80189e-09 1091.86 186177
3.81285e-09 1090.3 185896
3.82384e-09 1087.73 185633
3.83486e-09 1087.23 185377
3.84592e-09 1082.07 185102
3.857e-09 1082.29 184839
3.86812e-09 1076.98 184571
3.87927e-09 1085.44 184314
3.89045e-09 1077.21 184060
3.90167e-09 1075.5 183787
3.91291e-09 1074.28 183514
3.92419e-09 1072.69 183256
3.9355e-09 1069.66 182985
3.94684e-09 1066.94 182724
3.95822e-09 1069.37 182466
3.96963e-09 1067.23 182202
3.98107e-09 1066.04 181945
3.99255e-09 1062.32 181666
4.00405e-09 1062.27 181409
4.0156e-09 1056.37 181154
4.02717e-09 1061.96 180898
4.03878e-09 1056.3 180637
4.05042e-09 1053.51 180380
4.06209e-09 1055.22 180113
4.0738e-09 1052.3 179850
4.08555e-09 1050.06 179597
4.09732e-09 1050.04 179347
4.10913e-09 1047.15 179088
4.12098e-09 1049.41 178819
4.13285e-09 1047.58 178577
4.14477e-09 1043.92 178310
4.15671e-09 1040.78 178058
4.16869e-09 1042.82 177802
4.18071e-09 1040.38 177535
4.19276e-09 1035.38 177291
4.20485e-09 1037.27 177030
4.21697e-09 1035.49 176789
4.22912e-09 1036.11 176534
4.24131e-09 1035.78 176279
4.25353e-09 1030.14 176010
4.2658e-09 1027.4 175764
4.27809e-09 1025.82 175522
4.29042e-09 1024.15 175258
4.30279e-09 1025.68 175005
4.31519e-09 1022.69 174751
4.32763e-09 1024.18 174500
4.3401e-09 1019.9 174252
4.35261e-09 1020.33 173990
4.36516e-09 1014.94 173745
4.37774e-09 1015.22 173491
4.39036e-09 1010.03 173260
4.40301e-09 1012.38 172996
4.4157e-09 1010.29 172734
4.42843e-09 1009.36 172511
4.4412e-09 1008.53 172261
4.454e-09 1008.87 172009
4.46684e-09 1006.04 171758
4.47971e-09 1009.1 171515
4.49262e-09 1002.06 171268
4.50557e-09 1005.49 171019
4.51856e-09 1001.02 170772
4.53158e-09 998.303 170525
4.54465e-09 994.421 170282
4.55774e-09 992.919 170039
4.57088e-09 993.997 169795
4.58406e-09 993.963 169552
4.59727e-09 992.412 169307
4.61052e-09 989.479 169059
4.62381e-09 989.057 168811
4.63714e-09 986.12 168579
4.6505e-09 987.227 168340
4.66391e-09 986.127 168090
4.67735e-09 985.009 167848
4.69083e-09 979.425 167617
4.70435e-09 975.593 167377
4.71791e-09 979.059 167131
4.73151e-09 977.864 166892
4.74515e-09 975.409 166652
4.75883e-09 976.405 166421
4.77254e-09 972.25 166170
4.7863e-09 973.839 165936
4.8001e-09 971.153 165702
4.81393e-09 970.512 165464
4.82781e-09 966.861 165205
4.84172e-09 965.322 164977
4.85568e-09 964.354 164752
4.86968e-09 966.954 164496
4.88371e-09 962.663 164270
4.89779e-09 959.959 164039
4.91191e-09 957.55 163802
4.92606e-09 959.039 163565
4.94026e-09 957.668 163315
4.9545e-09 955.965 163098
4.96878e-09 954.653 162857
4.9831e-09 952.338 162622
4.99747e-09 950.726 162384
5.01187e-09 951.57 162159
5.02632e-09 948.85 161925
5.04081e-09 946.919 161686
5.05534e-09 944.603 161451
5.06991e-09 941.512 161212
5.08452e-09 944.056 160990
5.09918e-09 943.443 160760
5.11387e-09 940.178 160532
5.12861e-09 939.034 160286
5.1434e-09 934.844 160062
5.15822e-09 933.309 159838
5.17309e-09 936.112 159603
5.188e-09 934.486 159390
5.20295e-09 932.628 159140
